long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
152.5544,-29.9433,3,1248,1110,2,157,-5,-122679.102632655,6669968.32492291,398,Pseudechis porphyricaus,0,3183
152.7397,-28.812,2,1376,1100,5,167,1,-111508.34435778,6796701.34390328,202,Saltuarius swaini,0,1616
152.9691,-29.1751,2,1012,1090,2,192,0,-86988.7979834919,6757519.26187757,267,Eulamprus murrayi,0,2133
152.4898,-30.0261,1,1282,1029,2,137,1,-128408.296244871,6660409.13008774,427,Cacophis kreftii,0,3409
153.2716,-28.4022,1,2638,889,2,148,6,-61641.1808649427,6844859.12808974,59,Eulamprus murrayi,0,469
152.1295,-32.4765,3,1480,1049,2,168,18,-146235.887072786,6385879.863846,631,Eulamprus murrayi,0,5045
153.0286,-28.4151,1,1716,1110,4,166,36,-85441.3456632874,6842262.35620362,79,Cacophis kreftii,0,625
152.2695,-28.9349,3,1190,1039,2,158,-5,-156768.616233883,6780508.50732801,226,Saltuarius swaini,0,1808
152.1205,-32.527,3,1376,1139,2,170,-6,-146720.111567461,6380209.82032257,632,Calyptotis scutirostrum,0,5050
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Calyptotis scutirostrum,0,186
152.2987,-30.924,3,1566,1110,2,126,8,-140946.820529659,6559503.42486789,519,Cacophis kreftii,0,4145
153.2944,-29.2542,1,1422,1320,1,192,0,-54841.9600197467,6750321.73267861,290,Egernia mcpheei,0,2316
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Cacophis kreftii,0,1329
152.1968,-29.5662,3,1458,1090,1,133,1,-159787.82623627,6709895.61816552,325,Egernia mcpheei,0,2596
152.7123,-31.2161,3,1396,1059,2,178,-7,-99464.1219877084,6529358.33838068,543,Eulamprus murrayi,0,4341
152.2925,-30.9149,2,1624,1129,2,125,16,-141602.248062495,6560479.29948879,517,Saltuarius swaini,0,4136
153.5418,-28.5494,2,1810,1370,1,198,1,-34359.3605187094,6829747.4641776,150,Coeranoscincus reticulatus,0,1195
152.7377,-28.803,3,1462,1120,5,163,17,-111757.020588895,6797691.29771726,198,Ophioscincus truncatus,0,1582
153.1349,-30.1064,3,1600,1169,2,186,-11,-65564.5991112257,6654872.41500766,448,Cacophis kreftii,0,3577
151.9738,-29.9798,1,912,1039,1,128,-2,-178654.150282374,6662593.67423277,415,Pseudechis porphyricaus,0,3319
153.0714,-28.3826,1,1884,1179,4,154,-19,-81415.2757733497,6846081.91396727,44,Pseudechis porphyricaus,0,351
152.7559,-28.8987,2,1116,1080,2,183,-9,-109413.705304275,6787148.98376259,217,Egernia mcpheei,0,1732
152.1019,-30.9336,1,1006,1049,2,125,0,-159745.882833202,6557279.79277707,524,Eulamprus murrayi,0,4189
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Egernia mcpheei,0,948
153.1308,-30.1173,2,1670,1100,3,183,8,-65898.1917227338,6653641.00290433,456,Egernia mcpheei,0,3644
153.2314,-29.6388,3,1570,1090,2,185,8,-58857.2283117066,6707294.82173489,345,Calyptotis scutirostrum,0,2754
153.5502,-28.201,3,1684,1360,1,200,-1,-35290.0454930004,6868477.63934909,7,Coeranoscincus reticulatus,0,51
152.1573,-31.2949,1,1680,1110,2,122,16,-151943.984554588,6517433.08651463,554,Ophioscincus truncatus,0,4430
153.2197,-29.9493,2,1372,1110,2,187,-2,-58257.6048943475,6672743.96684541,403,Saltuarius swaini,0,3224
152.3998,-31.1681,2,2332,1139,2,124,-12,-129637.227242458,6532946.99161854,534,Pseudechis porphyricaus,0,4271
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Cacophis kreftii,1,777
152.426,-32.0271,3,1124,1090,2,169,-3,-121366.486452342,6437604.83628043,610,Coeranoscincus reticulatus,0,4875
152.1775,-29.6618,2,1486,1090,2,126,-2,-161035.564347702,6699153.69712086,350,Eulamprus murrayi,0,2797
153.1348,-28.4584,1,2766,1090,4,135,17,-74773.8673977553,6837966.27869304,89,Cacophis kreftii,0,705
152.3434,-32.0303,3,1142,1090,2,169,-21,-129167.05091116,6436767.94572955,612,Coeranoscincus reticulatus,0,4891
152.7538,-28.9168,3,1262,1039,5,171,-8,-109512.656336634,6785126.43261431,222,Cacophis kreftii,0,1769
151.4432,-31.9124,3,1574,1159,5,97,7,-215377.128818137,6444246.29677956,596,Saltuarius swaini,0,4768
152.3763,-29.2477,3,1614,980,2,141,1,-144358.241751465,6746321.2757456,283,Cacophis kreftii,0,2257
151.5605,-31.5764,1,1010,1009,2,121,15,-206813.275853676,6482403.27464338,576,Pseudechis porphyricaus,0,4607
153.493,-28.1705,3,1594,1159,2,200,-1,-41072.1914095881,6871609.99494362,3,Eulamprus murrayi,0,21
153.2749,-29.6821,3,1504,1149,2,188,0,-54397.1023715114,6702694.88150925,354,Egernia mcpheei,0,2828
153.3222,-29.6098,2,1596,1330,1,188,0,-50204.0063193176,6710952.93925814,339,Cacophis kreftii,0,2705
152.7377,-28.785,2,1496,1039,5,165,11,-111862.768502251,6799691.91157671,192,Egernia mcpheei,0,1532
152.4014,-28.477,1,1110,1090,4,155,1,-146695.869278145,6832149.54484808,104,Eulamprus murrayi,0,829
153.3479,-29.2595,1,1576,1340,1,191,-1,-49601.9573334317,6749986.27727758,291,Coeranoscincus reticulatus,0,2323
153.1389,-28.4385,1,2452,1090,4,145,50,-74479.428884286,6840196.89257894,85,Ophioscincus truncatus,0,678
152.3286,-30.5488,1,1462,1070,2,128,1,-140574.776964781,6601391.4036645,481,Calyptotis scutirostrum,0,3842
153.2535,-28.5286,3,2696,1039,4,144,47,-62745.5415882464,6830732.52392328,136,Eulamprus murrayi,0,1085
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Coeranoscincus reticulatus,1,195
152.1239,-30.811,1,776,959,2,179,-15,-158480.631308344,6571044.2194357,497,Cacophis kreftii,0,3969
152.1926,-29.5752,3,1420,1070,1,135,-6,-160137.175183615,6708870.73185706,328,Egernia mcpheei,0,2620
152.5968,-29.7052,3,1272,1070,2,166,7,-120051.677557984,6696665.53448831,362,Saltuarius swaini,0,2896
152.2392,-31.5624,3,1258,1039,2,142,4,-142285.41340836,6488175.21678575,574,Egernia mcpheei,0,4588
153.1246,-28.4078,1,2584,899,4,137,20,-76050.8251152269,6843539.01060561,68,Eulamprus murrayi,0,541
152.2924,-30.9294,2,1604,1120,2,126,1,-141514.39723449,6558866.54859001,522,Eulamprus murrayi,0,4173
152.2478,-31.5499,2,1224,1059,2,147,18,-141552.802002051,6489615.79921383,570,Calyptotis scutirostrum,0,4554
152.057,-30.8178,3,954,910,2,132,23,-164854.941425899,6569889.37890586,501,Saltuarius swaini,0,4008
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Cacophis kreftii,0,1337
152.5824,-29.6979,1,1200,990,2,170,-10,-121494.302709042,6697399.19340439,360,Calyptotis scutirostrum,0,2874
152.3153,-29.1427,1,1318,1110,1,141,7,-150973.95113325,6757657.42911899,256,Cacophis kreftii,0,2041
153.0612,-28.3754,3,1840,1159,4,150,5,-82457.1148099198,6846832.38370436,32,Saltuarius swaini,0,256
152.872,-31.1532,2,1390,1129,2,181,0,-84599.699878183,6537207.94861196,529,Pseudechis porphyricaus,0,4231
152.5106,-30.0099,1,1282,1029,2,147,2,-126498.710063887,6662324.72970552,424,Calyptotis scutirostrum,0,3386
153.5499,-28.5314,2,1766,1159,4,199,0,-33656.1895879237,6831782.75910205,138,Ophioscincus truncatus,0,1102
152.3321,-30.6372,1,1828,1049,2,122,19,-139653.179396656,6591582.93000616,492,Egernia mcpheei,0,3932
152.4365,-29.1559,1,1514,1000,2,147,25,-139061.37986565,6756858.95868085,263,Eulamprus murrayi,0,2101
152.3787,-29.2008,2,1228,939,2,163,-4,-144419.767878821,6751549.12223782,275,Egernia mcpheei,0,2196
151.4795,-32.1474,2,1470,1139,3,162,-5,-210101.167764629,6418340.61930037,625,Cacophis kreftii,0,4993
151.4248,-32.1179,3,1814,1100,5,120,1,-215511.283581424,6421257.9166651,619,Egernia mcpheei,0,4948
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Coeranoscincus reticulatus,0,1339
151.9258,-30.0065,2,882,1029,1,129,-7,-183117.979709587,6659336.48582204,421,Ophioscincus truncatus,0,3366
153.1716,-28.4836,3,1622,1090,2,180,16,-71024.471175713,6835342.93435129,115,Eulamprus murrayi,0,917
152.7517,-28.9186,3,1274,1049,5,168,46,-109707.419900115,6784915.50427338,223,Eulamprus murrayi,0,1781
152.9265,-28.3772,2,1606,1100,5,165,-19,-95684.9064397638,6845970.40703717,34,Eulamprus murrayi,0,269
153.1041,-28.3772,1,2314,1139,4,139,9,-78231.5920896241,6846840.05834284,38,Ophioscincus truncatus,1,302
152.7957,-28.4818,3,1582,1000,5,161,18,-107939.362066608,6833687.97632912,112,Eulamprus murrayi,0,893
152.411,-30.0095,3,1074,1039,2,153,4,-136137.97691145,6661816.686273,423,Saltuarius swaini,0,3384
153.2821,-28.5304,1,2314,1029,2,158,63,-59930.1265788042,6830667.09207023,137,Coeranoscincus reticulatus,0,1091
152.4291,-30.1125,3,1108,1049,2,137,-20,-133725.887870527,6650466.75851713,451,Saltuarius swaini,0,3608
152.4103,-31.1664,1,2318,1190,2,123,4,-128644.80040642,6533196.04348179,533,Cacophis kreftii,0,4257
152.764,-28.9403,3,1134,1059,2,181,-14,-108377.162322395,6782567.34735566,229,Cacophis kreftii,0,1825
152.4753,-29.6091,3,1920,1129,2,138,-5,-132447.504645646,6706687.07438538,338,Ophioscincus truncatus,1,2702
152.5106,-30.0099,1,1282,1029,2,147,2,-126498.710063887,6662324.72970552,424,Egernia mcpheei,0,3388
153.0332,-30.0903,3,1630,1100,2,172,-4,-75482.7342681714,6656150.62793258,445,Saltuarius swaini,0,3560
153.5377,-28.5513,2,1810,1370,1,198,-1,-34751.7720567721,6829518.08321835,151,Egernia mcpheei,0,1204
152.7186,-30.5285,3,1822,1000,2,168,40,-103178.812815837,6605812.65044331,475,Egernia mcpheei,0,3796
152.364,-29.2494,3,1532,959,2,146,-18,-145546.857860841,6746064.14424616,287,Pseudechis porphyricaus,0,2295
152.1924,-29.6023,3,1324,1000,1,138,20,-159978.967742736,6705855.943011,335,Egernia mcpheei,0,2676
152.1098,-31.4335,1,1242,1029,2,136,12,-155510.234203802,6501736.95330557,563,Eulamprus murrayi,0,4501
152.069,-29.7675,3,1102,990,2,123,9,-170865.876472701,6686768.90383481,378,Egernia mcpheei,0,3020
153.1347,-29.9548,3,1362,1139,2,186,-3,-66449.8660231419,6671714.22619277,408,Saltuarius swaini,0,3264
152.3904,-31.6481,2,1806,1070,2,153,-4,-127313.378797034,6479531.06572796,585,Pseudechis porphyricaus,0,4679
152.0837,-29.7496,3,1170,1029,2,123,2,-169559.374545082,6688845.67261365,376,Saltuarius swaini,0,3008
151.7869,-32.6252,2,1210,899,2,167,-1,-177404.950550037,6367198.72447545,641,Saltuarius swaini,0,5128
152.7185,-30.5358,3,1730,1070,2,180,33,-103143.062343384,6605000.78050746,476,Egernia mcpheei,0,3804
152.1926,-29.5752,3,1420,1070,1,135,-6,-160137.175183615,6708870.73185706,328,Eulamprus murrayi,0,2621
152.6257,-29.7125,2,1124,1049,2,181,14,-117202.309173435,6696009.71914716,364,Egernia mcpheei,0,2908
151.1632,-31.6291,1,1310,1100,4,103,4,-244240.838640846,6473879.33473577,582,Saltuarius swaini,0,4656
152.4753,-29.6091,3,1920,1129,2,138,-5,-132447.504645646,6706687.07438538,338,Eulamprus murrayi,0,2701
152.9506,-29.334,3,1242,1100,2,187,4,-87878.4440584808,6739769.15961877,305,Egernia mcpheei,0,2436
153.4275,-29.0932,2,1492,1330,1,194,-1,-42727.4414379179,6768829.81362177,246,Pseudechis porphyricaus,0,1967
152.5066,-28.2536,2,1558,1110,2,160,-7,-137704.412592416,6857551.30118634,8,Calyptotis scutirostrum,1,58
153.2605,-29.6875,3,1482,1149,2,186,4,-55764.0716119368,6702025.5698269,356,Cacophis kreftii,0,2841
152.7648,-31.2469,3,1348,1059,2,179,8,-94255.6742638169,6526220.56123026,551,Egernia mcpheei,0,4404
153.2327,-28.3915,3,1860,1120,2,169,1,-65519.3030285004,6845864.85170442,50,Egernia mcpheei,0,396
151.9258,-30.0065,2,882,1029,1,129,-7,-183117.979709587,6659336.48582204,421,Pseudechis porphyricaus,0,3367
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Ophioscincus truncatus,0,1446
152.3105,-29.547,1,2226,1210,1,133,21,-148858.437557277,6712675.66874389,322,Coeranoscincus reticulatus,0,2571
152.7405,-28.4907,2,1626,1080,2,161,40,-113308.229962265,6832416.48893136,121,Eulamprus murrayi,0,965
152.7377,-28.803,3,1462,1120,5,163,17,-111757.020588895,6797691.29771726,198,Saltuarius swaini,0,1584
153.2301,-29.9511,2,1396,1100,2,186,-1,-57241.3776917327,6672594.80622664,404,Cacophis kreftii,0,3225
152.3328,-32.0321,3,1192,1090,2,170,-17,-130158.516381824,6436505.64514173,613,Coeranoscincus reticulatus,0,4899
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Saltuarius swaini,0,1296
152.3681,-31.1968,1,1982,920,2,137,-12,-132475.496139261,6529574.35995134,538,Calyptotis scutirostrum,0,4298
152.3681,-29.2495,3,1556,980,2,141,39,-145146.444137857,6746075.74556932,288,Coeranoscincus reticulatus,0,2299
151.5675,-31.5296,3,1078,1029,2,117,0,-206501.998418358,6487655.74831188,569,Egernia mcpheei,0,4548
153.1041,-28.3772,1,2314,1139,4,139,9,-78231.5920896241,6846840.05834284,38,Eulamprus murrayi,0,301
151.4622,-32.1634,3,1564,1090,3,145,1,-211613.384340048,6416445.23828686,630,Calyptotis scutirostrum,0,5034
153.3026,-28.543,1,2846,1139,4,154,5,-57852.3087704955,6829363.4472621,145,Saltuarius swaini,0,1160
151.4843,-31.5972,2,962,939,2,118,24,-213911.671354104,6479590.01306014,578,Pseudechis porphyricaus,0,4623
152.0837,-29.7496,3,1170,1029,2,123,2,-169559.374545082,6688845.67261365,376,Ophioscincus truncatus,0,3006
153.0291,-30.074,2,1644,1129,1,171,-2,-75973.8358969844,6657940.9672299,440,Coeranoscincus reticulatus,0,3515
152.3952,-28.4788,1,1094,1090,4,157,3,-147293.925634327,6831915.7941736,106,Cacophis kreftii,1,841
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Calyptotis scutirostrum,0,1426
153.1185,-28.4999,1,1966,1009,4,168,6,-76147.8048592401,6833277.03106837,129,Pseudechis porphyricaus,0,1031
153.16,-30.2039,1,1560,1340,1,187,0,-62583.4630101623,6644165.05504434,465,Calyptotis scutirostrum,0,3714
152.6206,-30.5247,3,2234,970,2,160,48,-112632.133917882,6605703.6317525,474,Egernia mcpheei,0,3788
152.5106,-30.0099,1,1282,1029,2,147,2,-126498.710063887,6662324.72970552,424,Saltuarius swaini,0,3392
153.141,-28.4656,1,2578,1080,4,140,70,-74125.9984687811,6837196.13588608,98,Calyptotis scutirostrum,0,778
152.3635,-29.6556,1,1334,1049,2,167,-24,-143011.710533413,6700897.88663199,348,Saltuarius swaini,0,2784
152.7752,-28.5106,3,1712,1100,5,156,-8,-109785.840498241,6830382.55130941,134,Calyptotis scutirostrum,0,1066
152.3288,-28.9641,2,1412,1009,2,139,12,-150784.191440288,6777591.42724006,234,Ophioscincus truncatus,0,1870
153.5549,-28.3111,3,1736,1360,1,200,0,-34275.8254670192,6856271.07240226,14,Pseudechis porphyricaus,0,111
152.6402,-29.718,2,1056,1070,2,187,-10,-115761.593020762,6695476.19653521,369,Cacophis kreftii,0,2945
152.9143,-28.3808,1,1492,1049,5,169,-7,-96863.6801254773,6845509.65270053,41,Cacophis kreftii,0,321
151.616,-31.6709,2,996,870,2,130,17,-200812.616217544,6472250.03913196,589,Pseudechis porphyricaus,0,4711
152.2606,-29.0269,3,1264,1100,1,138,-1,-157053.44484427,6770228.31904544,235,Coeranoscincus reticulatus,1,1875
152.1843,-28.808,2,1170,930,1,143,23,-165917.840413128,6794142.17633504,200,Egernia mcpheei,0,1596
153.1536,-30.0667,3,1534,1149,2,186,2,-63984.6596678164,6659375.95172166,434,Calyptotis scutirostrum,0,3466
152.2927,-29.1444,2,1314,1100,1,141,-4,-153169.27739246,6757342.25679646,258,Coeranoscincus reticulatus,0,2059
153.2301,-29.9511,2,1396,1100,2,186,-1,-57241.3776917327,6672594.80622664,404,Coeranoscincus reticulatus,0,3227
152.1496,-31.4554,3,1420,1100,2,126,14,-151562.888817002,6499540.21993749,565,Cacophis kreftii,0,4513
151.1866,-31.6222,1,1326,1080,4,100,-2,-242067.639989184,6474807.93511941,580,Saltuarius swaini,0,4640
152.1182,-31.4317,1,1262,1070,2,138,-10,-154721.924736901,6501987.55585139,562,Coeranoscincus reticulatus,0,4491
152.3286,-30.5488,1,1462,1070,2,128,1,-140574.776964781,6601391.4036645,481,Saltuarius swaini,0,3848
153.0208,-30.0903,3,1458,1029,2,185,-15,-76680.8512675032,6656087.77613143,443,Pseudechis porphyricaus,0,3543
153.0721,-29.343,3,1328,1029,2,180,3,-75997.9854765401,6739377.17028246,309,Saltuarius swaini,0,2472
153.3088,-28.57,1,2002,1129,2,183,-9,-57101.2660895063,6826393.18209589,156,Coeranoscincus reticulatus,0,1243
151.3917,-31.9551,1,1738,1149,5,93,3,-219929.371569564,6439150.92524844,604,Ophioscincus truncatus,0,4830
153.2801,-28.5358,1,2154,1090,4,165,24,-60097.6324680274,6830057.84195886,139,Ophioscincus truncatus,1,1110
152.685,-28.6043,3,1418,1120,2,166,1,-118090.3420558,6819503.16714623,163,Coeranoscincus reticulatus,1,1299
153.2818,-28.3986,1,2008,1049,4,167,15,-60658.3378814965,6845306.80159917,57,Pseudechis porphyricaus,0,455
153.493,-28.1705,3,1594,1159,2,200,-1,-41072.1914095881,6871609.99494362,3,Egernia mcpheei,0,20
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Coeranoscincus reticulatus,0,171
153.5356,-28.5422,4,1810,1360,1,198,0,-35003.9025977263,6830519.3124224,144,Pseudechis porphyricaus,0,1151
152.1761,-29.5769,3,1230,1029,1,137,15,-161729.965162506,6708587.05668997,329,Pseudechis porphyricaus,0,2631
152.1098,-31.4335,1,1242,1029,2,136,12,-155510.234203802,6501736.95330557,563,Pseudechis porphyricaus,0,4503
153.0291,-30.074,2,1644,1129,1,171,-2,-75973.8358969844,6657940.9672299,440,Calyptotis scutirostrum,0,3514
152.7254,-28.7867,2,1484,1100,5,164,3,-113057.133584369,6799439.25721174,194,Cacophis kreftii,0,1545
152.4032,-29.589,2,1988,1090,2,133,15,-139579.707494735,6708523.74391337,330,Eulamprus murrayi,0,2637
152.3499,-29.5219,1,2192,1230,1,138,-2,-145188.288834463,6715687.35581262,318,Pseudechis porphyricaus,0,2543
153.2736,-28.404,1,2270,949,2,159,-2,-61435.1928033584,6844668.54431818,61,Ophioscincus truncatus,1,486
152.5244,-31.008,2,1296,970,2,176,-14,-118770.04691586,6551450.02671343,525,Ophioscincus truncatus,0,4198
152.7445,-28.5051,2,1376,1049,2,173,-11,-112831.744333792,6830836.54025889,130,Cacophis kreftii,0,1033
153.3925,-29.0807,1,1450,1320,1,194,0,-46208.2545646069,6770055.74332879,244,Saltuarius swaini,0,1952
152.7377,-28.803,3,1462,1120,5,163,17,-111757.020588895,6797691.29771726,198,Egernia mcpheei,0,1580
152.4306,-31.9658,3,1138,1080,2,170,8,-121346.698638541,6444445.78056985,608,Eulamprus murrayi,0,4861
152.5606,-29.9488,2,1258,1090,2,158,-4,-122044.430318249,6669390.77405921,402,Coeranoscincus reticulatus,1,3211
152.1501,-32.5416,3,1396,1100,2,170,-14,-143827.007650952,6378766.98141372,634,Saltuarius swaini,0,5072
153.2777,-28.4058,1,2018,1179,4,165,7,-61022.9468789503,6844487.79273792,64,Calyptotis scutirostrum,1,506
153.5356,-28.5441,3,1810,1360,1,198,0,-34994.2569791634,6830308.29905931,146,Egernia mcpheei,0,1164
153.3784,-29.1529,2,1622,1120,2,192,-15,-47199.9003217968,6761970.31217762,262,Saltuarius swaini,1,2096
153.1736,-28.4493,3,1558,1149,2,185,-14,-71013.5035560221,6839163.13240084,87,Calyptotis scutirostrum,0,690
152.2008,-29.8442,2,1210,1059,2,132,-10,-157572.371047506,6679004.14118988,385,Eulamprus murrayi,0,3077
151.3925,-31.9046,3,1314,1039,2,106,-6,-220250.439389844,6444775.61083505,595,Pseudechis porphyricaus,0,4759
153.1266,-30.1191,2,1674,1139,3,183,-13,-66293.5330787846,6653420.08829042,457,Saltuarius swaini,0,3656
152.7415,-28.9059,4,1202,970,2,171,12,-110779.695476226,6786274.18349996,218,Egernia mcpheei,0,1740
151.7154,-32.1103,1,1310,1100,2,161,-15,-188054.531162909,6424011.07355439,616,Ophioscincus truncatus,1,4926
152.3535,-30.5579,1,1714,1070,2,120,4,-138118.776842958,6600521.85371281,483,Pseudechis porphyricaus,0,3863
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Saltuarius swaini,0,1432
153.1041,-28.3772,1,2314,1139,4,139,9,-78231.5920896241,6846840.05834284,38,Saltuarius swaini,0,304
151.6068,-31.5806,1,1004,1009,2,121,16,-202371.549940177,6482236.61149556,577,Calyptotis scutirostrum,0,4610
153.6102,-28.7062,3,1790,1190,2,196,24,-26864.9515665186,6812638.8314962,173,Calyptotis scutirostrum,0,1378
153.0286,-28.4133,1,1666,1080,4,167,-3,-85451.3008855928,6842462.36028904,75,Cacophis kreftii,0,593
152.9384,-29.0506,3,996,1059,2,190,5,-90697.5110841577,6771199.36165782,240,Saltuarius swaini,0,1920
153.5356,-28.5422,4,1810,1360,1,198,0,-35003.9025977263,6830519.3124224,144,Egernia mcpheei,0,1148
153.3925,-29.0807,1,1450,1320,1,194,0,-46208.2545646069,6770055.74332879,244,Coeranoscincus reticulatus,0,1947
151.5675,-31.5296,3,1078,1029,2,117,0,-206501.998418358,6487655.74831188,569,Coeranoscincus reticulatus,0,4547
152.7397,-28.812,2,1376,1100,5,167,1,-111508.34435778,6796701.34390328,202,Ophioscincus truncatus,0,1614
152.7459,-31.2469,3,1312,1090,2,179,-9,-96060.2835443999,6526118.12569286,550,Pseudechis porphyricaus,0,4399
151.5555,-31.8975,1,1558,1019,4,105,4,-204833.885434492,6446645.83543783,593,Saltuarius swaini,0,4744
153.1515,-30.0703,3,1540,1149,2,186,-10,-64167.0654012077,6658965.58386598,437,Saltuarius swaini,0,3496
152.3321,-30.6408,1,1774,1100,2,127,2,-139629.331842812,6591182.67567782,493,Ophioscincus truncatus,0,3942
151.3879,-31.928,1,1434,1059,2,105,7,-220503.100920608,6442140.95723423,600,Pseudechis porphyricaus,0,4799
152.6361,-29.7107,2,1124,970,2,182,8,-116204.252619302,6696265.62723184,363,Egernia mcpheei,0,2900
153.5377,-28.5549,3,1806,1179,2,198,-5,-34733.497415081,6829118.26913623,152,Coeranoscincus reticulatus,0,1211
152.4014,-28.4752,1,1110,1029,4,155,-2,-146706.908325374,6832349.6802377,102,Ophioscincus truncatus,0,814
